,0
Unnamed: 0,249.5
1,57.225097335558615
2,57.0445380713299
3,57.20924261364528
4,56.85749430197184
5,57.340101485137524
6,57.38682822877927
7,57.0261217705178
8,56.865922897741925
9,56.70320052284726
10,56.76252134873896
11,56.414120425713854
12,57.51885807709544
13,57.66474346606985
14,56.34752751908915
15,56.61122495021784
16,57.35761768062573
17,57.82094926410252
18,57.190300573537854
19,57.491302014279775
20,57.05770758864989
21,57.57771495800954
22,58.10051360750379
23,57.04969809453866
24,55.902930214564904
25,56.99051140220011
26,56.04959937506627
27,55.27788276154274
28,56.525430625956766
29,56.67477603888414
30,56.58300339769522
31,58.00344523084284
32,58.18979138879645
33,56.460667444931
34,55.64427791866684
35,56.53901150537432
36,57.33550988104888
37,55.65680184350463
38,56.40228215719662
39,58.268669134360685
40,58.292569818520406
41,58.29794919184375
42,58.53595708339615
43,57.64186350621123
44,55.40337268828998
45,55.43686730185421
46,54.19443572057869
47,55.38953937694064
48,55.38217033336248
49,56.38294757345782
50,56.379793454809466
51,55.11742783241123
52,57.8033573741302
53,56.44825278573626
54,56.44651163222837
55,57.521348994959425
56,54.727507091510105
57,54.72066387856571
58,54.718143611680226
59,57.77828798802068
60,57.77095902181187
61,57.76937226400327
62,57.76704094702957
63,58.09144237152889
64,56.33033393252325
65,56.324855137318835
66,56.32115009134192
67,56.317264883556895
68,56.311585344482275
69,56.31018947208476
70,56.310368219346664
71,56.30529557063033
72,56.49876729886518
73,56.48282208848317
74,56.46413632967377
75,56.448460222439884
76,56.44050606818363
77,56.44110076807757
78,56.4396717695657
79,56.43906056777475
80,56.43720539895927
81,56.4371509106677
82,56.43418817296109
83,56.42849887758447
84,54.221079289611204
85,54.204018907475586
86,54.191549363036486
87,54.17778756414216
88,54.166858551620045
89,54.15124460754832
90,54.141610883855684
91,54.13537139776391
92,54.1329520029956
93,54.135421782431294
94,56.60728897703708
95,56.605596580797055
96,56.60470989389604
97,56.603124151944805
98,56.60379684490878
99,56.60107878265867
100,56.59197114100473
