12,ilian_drone,-7.47,5.07,150.96
13,ilian_uwb_node,803.51,3292.94,138.94
22,ilian_drone,-7.47,5.05,150.96
23,ilian_uwb_node,803.50,3292.96,138.93
32,ilian_drone,-7.47,5.06,150.97
33,ilian_uwb_node,803.51,3292.91,138.95
42,ilian_drone,-7.48,5.06,150.96
42,ilian_uwb_node,803.58,3292.89,138.96
52,ilian_drone,-7.48,5.05,150.96
52,ilian_uwb_node,803.49,3292.90,138.92
62,ilian_drone,-7.48,5.05,150.96
62,ilian_uwb_node,803.49,3292.90,138.94
72,ilian_drone,-7.48,5.06,150.96
72,ilian_uwb_node,803.51,3292.95,138.94
82,ilian_drone,-7.47,5.06,150.96
82,ilian_uwb_node,803.50,3292.95,138.93
92,ilian_drone,-7.47,5.07,150.96
92,ilian_uwb_node,803.47,3292.91,138.93
102,ilian_drone,-7.47,5.06,150.96
102,ilian_uwb_node,803.47,3292.92,138.92
112,ilian_drone,-7.47,5.07,150.96
112,ilian_uwb_node,803.50,3292.90,138.95
122,ilian_drone,-7.47,5.05,150.95
122,ilian_uwb_node,803.51,3292.96,138.95
132,ilian_drone,-7.46,5.05,150.96
132,ilian_uwb_node,803.50,3292.91,138.97
143,ilian_drone,-7.46,5.05,150.96
143,ilian_uwb_node,803.52,3292.86,139.01
152,ilian_drone,-7.46,5.05,150.96
152,ilian_uwb_node,803.46,3292.88,138.99
162,ilian_drone,-7.46,5.05,150.96
162,ilian_uwb_node,803.49,3292.95,139.01
172,ilian_drone,-7.46,5.07,150.96
172,ilian_uwb_node,803.60,3292.86,139.04
182,ilian_drone,-7.47,5.05,150.96
182,ilian_uwb_node,803.53,3292.84,139.09
192,ilian_drone,-7.45,5.04,150.97
192,ilian_uwb_node,803.55,3292.80,139.21
202,ilian_drone,-7.46,5.04,150.97
202,ilian_uwb_node,803.62,3292.78,139.37
212,ilian_drone,-7.46,5.06,150.96
212,ilian_uwb_node,804.22,3292.72,139.86
222,ilian_drone,-7.46,5.04,150.95
222,ilian_uwb_node,803.82,3292.98,138.98
232,ilian_drone,-7.47,5.07,150.97
232,ilian_uwb_node,803.77,3292.96,138.98
242,ilian_drone,-7.46,5.05,150.97
242,ilian_uwb_node,803.77,3292.97,138.97
252,ilian_drone,-7.46,5.06,150.96
252,ilian_uwb_node,803.76,3292.98,138.95
262,ilian_drone,-7.46,5.07,150.96
262,ilian_uwb_node,803.84,3292.89,138.99
272,ilian_drone,-7.46,5.06,150.95
272,ilian_uwb_node,803.75,3293.00,138.96
282,ilian_drone,-7.46,5.05,150.97
282,ilian_uwb_node,803.80,3292.95,138.97
292,ilian_drone,-7.47,5.06,150.97
292,ilian_uwb_node,803.76,3293.02,138.96
302,ilian_drone,-7.47,5.07,150.97
