11,ilian_uwb_node,3250.13,1872.17,105.21
12,ilian_drone,5.13,0.22,155.08
22,ilian_uwb_node,3250.15,1872.16,105.24
22,ilian_drone,5.13,0.22,155.08
36,ilian_uwb_node,3250.13,1872.19,105.23
37,ilian_drone,5.14,0.20,155.07
42,ilian_uwb_node,3250.14,1872.17,105.21
42,ilian_drone,5.14,0.22,155.08
52,ilian_uwb_node,3250.15,1872.20,105.20
52,ilian_drone,5.14,0.21,155.09
62,ilian_uwb_node,3249.71,1872.11,105.81
63,ilian_drone,5.14,0.21,155.08
71,ilian_uwb_node,3250.19,1872.16,105.23
72,ilian_drone,5.14,0.20,155.07
81,ilian_uwb_node,3250.17,1872.20,105.22
82,ilian_drone,5.13,0.22,155.08
92,ilian_uwb_node,3250.15,1872.19,105.24
92,ilian_drone,5.13,0.22,155.08
101,ilian_uwb_node,3250.17,1872.18,105.24
101,ilian_drone,5.13,0.22,155.07
112,ilian_uwb_node,3250.15,1872.18,105.23
112,ilian_drone,5.13,0.21,155.08
122,ilian_uwb_node,3250.18,1872.14,105.25
122,ilian_drone,5.14,0.22,155.09
131,ilian_uwb_node,3250.16,1872.15,105.23
132,ilian_drone,5.13,0.22,155.09
141,ilian_uwb_node,3250.15,1872.21,105.23
141,ilian_drone,5.13,0.21,155.09
151,ilian_uwb_node,3249.74,1872.09,105.85
151,ilian_drone,5.13,0.22,155.09
162,ilian_uwb_node,3249.94,1872.24,105.31
162,ilian_drone,5.13,0.20,155.08
172,ilian_uwb_node,3250.18,1872.17,105.24
172,ilian_drone,5.13,0.21,155.08
182,ilian_uwb_node,3250.14,1872.20,105.22
182,ilian_drone,5.13,0.22,155.09
192,ilian_uwb_node,3250.14,1872.21,105.21
192,ilian_drone,5.14,0.23,155.09
201,ilian_uwb_node,3249.74,1872.11,105.85
202,ilian_drone,5.14,0.20,155.08
211,ilian_uwb_node,3250.18,1872.17,105.21
211,ilian_drone,5.13,0.21,155.09
222,ilian_uwb_node,3250.19,1872.18,105.22
222,ilian_drone,5.15,0.21,155.08
232,ilian_uwb_node,3250.20,1872.16,105.22
232,ilian_drone,5.15,0.20,155.08
243,ilian_uwb_node,3250.18,1872.16,105.21
243,ilian_drone,5.13,0.22,155.08
251,ilian_uwb_node,3250.17,1872.17,105.21
251,ilian_drone,5.14,0.21,155.08
261,ilian_uwb_node,3249.70,1872.10,105.83
261,ilian_drone,5.14,0.21,155.08
272,ilian_uwb_node,3250.16,1872.18,105.23
272,ilian_drone,5.15,0.20,155.07
282,ilian_uwb_node,3250.17,1872.18,105.20
