11,ilian_drone,-4.42,2.10,151.42
12,ilian_uwb_node,-1661.44,-957.65,42.30
21,ilian_drone,-4.42,2.09,151.42
22,ilian_uwb_node,-1661.45,-957.65,42.27
32,ilian_drone,-4.42,2.08,151.41
32,ilian_uwb_node,-1661.45,-957.64,42.29
41,ilian_drone,-4.43,2.10,151.41
42,ilian_uwb_node,-1661.49,-957.61,42.26
52,ilian_drone,-4.42,2.10,151.42
52,ilian_uwb_node,-1661.49,-957.62,42.25
61,ilian_drone,-4.41,2.09,151.41
61,ilian_uwb_node,-1661.47,-957.61,42.27
71,ilian_drone,-4.41,2.09,151.42
72,ilian_uwb_node,-1661.48,-957.62,42.27
82,ilian_drone,-4.42,2.09,151.42
82,ilian_uwb_node,-1661.45,-957.61,42.27
91,ilian_drone,-4.42,2.09,151.42
92,ilian_uwb_node,-1661.44,-957.66,42.29
101,ilian_drone,-4.42,2.08,151.41
102,ilian_uwb_node,-1661.47,-957.63,42.29
111,ilian_drone,-4.42,2.09,151.41
111,ilian_uwb_node,-1661.50,-957.60,42.25
121,ilian_drone,-4.42,2.08,151.41
121,ilian_uwb_node,-1661.44,-957.65,42.29
131,ilian_drone,-4.42,2.08,151.41
131,ilian_uwb_node,-1661.49,-957.60,42.27
142,ilian_drone,-4.42,2.07,151.41
142,ilian_uwb_node,-1661.46,-957.62,42.29
151,ilian_drone,-4.43,2.10,151.41
152,ilian_uwb_node,-1661.47,-957.64,42.27
161,ilian_drone,-4.42,2.09,151.42
161,ilian_uwb_node,-1661.44,-957.67,42.29
171,ilian_drone,-4.41,2.09,151.42
171,ilian_uwb_node,-1661.48,-957.62,42.27
181,ilian_drone,-4.42,2.09,151.41
181,ilian_uwb_node,-1661.45,-957.64,42.28
192,ilian_drone,-4.42,2.10,151.41
192,ilian_uwb_node,-1661.45,-957.65,42.28
202,ilian_drone,-4.42,2.08,151.41
202,ilian_uwb_node,-1661.45,-957.64,42.27
211,ilian_drone,-4.42,2.08,151.41
212,ilian_uwb_node,-1661.47,-957.63,42.28
221,ilian_drone,-4.41,2.08,151.42
221,ilian_uwb_node,-1661.49,-957.62,42.27
232,ilian_drone,-4.42,2.10,151.42
232,ilian_uwb_node,-1661.47,-957.64,42.26
242,ilian_drone,-4.42,2.10,151.41
242,ilian_uwb_node,-1661.46,-957.62,42.27
252,ilian_drone,-4.43,2.10,151.41
252,ilian_uwb_node,-1661.42,-957.67,42.30
261,ilian_drone,-4.42,2.09,151.41
262,ilian_uwb_node,-1661.45,-957.65,42.27
271,ilian_drone,-4.43,2.11,151.42
271,ilian_uwb_node,-1661.46,-957.64,42.26
281,ilian_drone,-4.42,2.10,151.41
281,ilian_uwb_node,-1661.45,-957.64,42.27
291,ilian_drone,-4.42,2.08,151.41
291,ilian_uwb_node,-1661.46,-957.65,42.30
302,ilian_drone,-4.42,2.10,151.41
302,ilian_uwb_node,-1661.47,-957.62,42.25
311,ilian_drone,-4.42,2.08,151.41
312,ilian_uwb_node,-1661.50,-957.62,42.27
322,ilian_drone,-4.42,2.09,151.41
322,ilian_uwb_node,-1661.49,-957.61,42.28
332,ilian_drone,-4.42,2.08,151.42
332,ilian_uwb_node,-1661.51,-957.58,42.24
342,ilian_drone,-4.42,2.08,151.41
342,ilian_uwb_node,-1661.44,-957.65,42.27
351,ilian_drone,-4.42,2.08,151.42
351,ilian_uwb_node,-1661.45,-957.64,42.28
361,ilian_drone,-4.42,2.07,151.41
362,ilian_uwb_node,-1661.42,-957.65,42.29
371,ilian_drone,-4.42,2.09,151.42
371,ilian_uwb_node,-1661.46,-957.64,42.28
382,ilian_drone,-4.42,2.07,151.42
382,ilian_uwb_node,-1661.45,-957.64,42.27
391,ilian_drone,-4.42,2.11,151.43
391,ilian_uwb_node,-1661.49,-957.61,42.25
402,ilian_drone,-4.34,1.60,151.13
402,ilian_uwb_node,-1661.49,-957.61,42.27
411,ilian_drone,-4.33,1.61,151.13
412,ilian_uwb_node,-1661.47,-957.64,42.27
421,ilian_drone,-4.33,1.54,151.13
422,ilian_uwb_node,-1661.46,-957.60,42.25
431,ilian_drone,-4.33,2.01,151.24
431,ilian_uwb_node,-1661.44,-957.64,42.30
441,ilian_drone,-4.34,2.58,151.38
441,ilian_uwb_node,-1661.43,-957.69,42.30
452,ilian_drone,-4.35,2.57,151.38
452,ilian_uwb_node,-1661.45,-957.65,42.28
462,ilian_drone,-4.27,2.82,151.42
462,ilian_uwb_node,-1661.48,-957.61,42.26
471,ilian_drone,-4.27,2.82,151.43
471,ilian_uwb_node,-1661.47,-957.62,42.26
481,ilian_drone,-4.26,2.80,151.43
481,ilian_uwb_node,-1661.45,-957.66,42.29
494,ilian_drone,-4.27,2.80,151.43
495,ilian_uwb_node,-1661.46,-957.63,42.27
501,ilian_drone,-4.28,2.80,151.43
501,ilian_uwb_node,-1661.43,-957.67,42.30
513,ilian_drone,-4.28,2.79,151.43
513,ilian_uwb_node,-1661.47,-957.64,42.28
522,ilian_drone,-4.27,2.79,151.43
522,ilian_uwb_node,-1661.44,-957.66,42.29
532,ilian_drone,-4.27,2.79,151.42
533,ilian_uwb_node,-1661.48,-957.63,42.29
541,ilian_drone,-4.23,1.47,151.13
542,ilian_uwb_node,-1661.47,-957.63,42.28
552,ilian_drone,-4.24,1.94,151.23
552,ilian_uwb_node,-1661.49,-957.61,42.26
563,ilian_drone,-4.37,2.30,151.45
563,ilian_uwb_node,-1661.47,-957.65,42.26
572,ilian_drone,-4.35,2.29,151.46
572,ilian_uwb_node,-1661.47,-957.64,42.28
581,ilian_drone,-4.43,2.02,151.41
582,ilian_uwb_node,-1661.49,-957.62,42.26
591,ilian_drone,-4.42,2.08,151.42
592,ilian_uwb_node,-1661.42,-957.68,42.29
601,ilian_drone,-4.42,2.09,151.41
601,ilian_uwb_node,-1661.44,-957.68,42.28
612,ilian_drone,-4.41,2.09,151.42
612,ilian_uwb_node,-1661.45,-957.63,42.27
622,ilian_drone,-4.42,2.08,151.42
622,ilian_uwb_node,-1661.49,-957.61,42.26
631,ilian_drone,-4.43,2.09,151.42
632,ilian_uwb_node,-1661.44,-957.65,42.30
641,ilian_drone,-4.42,2.09,151.41
642,ilian_uwb_node,-1661.48,-957.64,42.28
651,ilian_drone,-4.42,2.08,151.40
651,ilian_uwb_node,-1661.44,-957.63,42.30
662,ilian_drone,-4.42,2.08,151.42
662,ilian_uwb_node,-1661.46,-957.62,42.27
671,ilian_drone,-4.42,2.09,151.42
672,ilian_uwb_node,-1661.45,-957.63,42.29
682,ilian_drone,-4.42,2.09,151.42
682,ilian_uwb_node,-1661.45,-957.64,42.29
691,ilian_drone,-4.42,2.08,151.42
691,ilian_uwb_node,-1661.49,-957.61,42.26
701,ilian_drone,-4.42,2.09,151.42
701,ilian_uwb_node,-1661.48,-957.62,42.25
712,ilian_drone,-4.42,2.09,151.42
712,ilian_uwb_node,-1661.45,-957.66,42.26
746,ilian_drone,-4.42,2.09,151.42
746,ilian_uwb_node,-1661.46,-957.65,42.27
756,ilian_drone,-4.42,2.08,151.42
756,ilian_uwb_node,-1661.47,-957.63,42.27
767,ilian_drone,-4.42,2.10,151.42
767,ilian_uwb_node,-1661.44,-957.63,42.27
777,ilian_drone,-4.42,2.08,151.42
777,ilian_uwb_node,-1661.44,-957.68,42.29
786,ilian_drone,-4.41,2.08,151.41
787,ilian_uwb_node,-1661.42,-957.66,42.30
796,ilian_drone,-4.42,2.08,151.41
796,ilian_uwb_node,-1661.46,-957.65,42.29
807,ilian_drone,-4.41,2.09,151.41
807,ilian_uwb_node,-1661.46,-957.65,42.29
817,ilian_drone,-4.41,2.09,151.42
817,ilian_uwb_node,-1661.45,-957.64,42.28
826,ilian_drone,-4.41,2.08,151.41
826,ilian_uwb_node,-1661.46,-957.63,42.29
837,ilian_drone,-4.41,2.09,151.41
837,ilian_uwb_node,-1661.45,-957.64,42.29
846,ilian_drone,-4.41,2.08,151.41
847,ilian_uwb_node,-1661.43,-957.66,42.29
856,ilian_drone,-4.41,2.09,151.42
857,ilian_uwb_node,-1661.43,-957.66,42.30
867,ilian_drone,-4.41,2.07,151.41
867,ilian_uwb_node,-1661.47,-957.61,42.26
877,ilian_drone,-4.41,2.08,151.41
877,ilian_uwb_node,-1661.46,-957.64,42.27
887,ilian_drone,-4.42,2.10,151.42
887,ilian_uwb_node,-1661.50,-957.60,42.25
897,ilian_drone,-4.42,2.08,151.41
897,ilian_uwb_node,-1661.50,-957.60,42.27
907,ilian_drone,-4.42,2.08,151.41
907,ilian_uwb_node,-1661.51,-957.61,42.25
917,ilian_drone,-4.42,2.09,151.41
917,ilian_uwb_node,-1661.47,-957.62,42.26
927,ilian_drone,-4.42,2.09,151.41
927,ilian_uwb_node,-1661.45,-957.64,42.29
936,ilian_drone,-4.42,2.12,151.41
937,ilian_uwb_node,-1661.47,-957.63,42.27
946,ilian_drone,-4.41,2.10,151.42
946,ilian_uwb_node,-1661.46,-957.65,42.26
957,ilian_drone,-4.62,2.12,151.48
957,ilian_uwb_node,-1661.48,-957.61,42.26
967,ilian_drone,-4.41,2.09,151.41
967,ilian_uwb_node,-1661.45,-957.66,42.30
976,ilian_drone,-4.40,2.09,151.41
977,ilian_uwb_node,-1661.47,-957.64,42.28
986,ilian_drone,-4.39,2.35,151.50
987,ilian_uwb_node,-1661.45,-957.63,42.28
996,ilian_drone,-4.41,2.11,151.41
996,ilian_uwb_node,-1661.46,-957.64,42.29
1007,ilian_drone,-4.42,2.13,151.41
1007,ilian_uwb_node,-1661.48,-957.62,42.26
1017,ilian_drone,-4.39,2.05,151.41
1017,ilian_uwb_node,-1661.46,-957.64,42.28
1026,ilian_drone,-4.38,2.02,151.42
1027,ilian_uwb_node,-1661.47,-957.62,42.28
1036,ilian_drone,-4.46,1.87,151.44
1036,ilian_uwb_node,-1661.43,-957.66,42.32
1047,ilian_drone,-4.42,2.11,151.41
1047,ilian_uwb_node,-1661.50,-957.58,42.24
1057,ilian_drone,-4.38,2.00,151.43
1057,ilian_uwb_node,-1661.47,-957.61,42.26
1067,ilian_drone,-4.39,2.08,151.42
1067,ilian_uwb_node,-1661.44,-957.66,42.27
1076,ilian_drone,-4.41,2.09,151.48
1076,ilian_uwb_node,-1661.50,-957.60,42.24
1086,ilian_drone,-4.39,2.02,151.43
1086,ilian_uwb_node,-1661.45,-957.64,42.28
1097,ilian_drone,-4.47,1.78,151.43
1097,ilian_uwb_node,-1661.42,-957.70,42.30
1107,ilian_drone,-4.42,2.26,151.61
1107,ilian_uwb_node,-1661.46,-957.65,42.28
1116,ilian_drone,-4.37,2.03,151.43
1116,ilian_uwb_node,-1661.48,-957.63,42.28
1127,ilian_drone,-4.42,2.02,151.40
1127,ilian_uwb_node,-1661.49,-957.62,42.26
1137,ilian_drone,-4.39,2.15,151.43
1137,ilian_uwb_node,-1661.50,-957.61,42.25
1146,ilian_drone,-4.38,2.03,151.42
1147,ilian_uwb_node,-1661.47,-957.62,42.28
1156,ilian_drone,-4.41,2.06,151.41
1157,ilian_uwb_node,-1661.44,-957.65,42.30
1166,ilian_drone,-4.37,2.10,151.44
1166,ilian_uwb_node,-1661.43,-957.65,42.29
1177,ilian_drone,-4.46,1.83,151.43
1177,ilian_uwb_node,-1661.50,-957.59,42.26
1187,ilian_drone,-4.42,2.04,151.47
