12,ilian_uwb_node,3257.87,-953.61,91.32
13,ilian_drone,2.32,-6.45,152.42
22,ilian_uwb_node,3257.91,-953.64,91.30
22,ilian_drone,2.31,-6.44,152.43
32,ilian_uwb_node,3257.91,-953.61,91.33
33,ilian_drone,2.31,-6.44,152.43
42,ilian_uwb_node,3257.89,-953.63,91.32
42,ilian_drone,2.32,-6.44,152.43
52,ilian_uwb_node,3257.92,-953.64,91.32
52,ilian_drone,2.32,-6.44,152.42
62,ilian_uwb_node,3257.86,-953.62,91.32
63,ilian_drone,2.32,-6.45,152.42
71,ilian_uwb_node,3257.89,-953.62,91.35
72,ilian_drone,2.32,-6.44,152.42
81,ilian_uwb_node,3257.87,-953.62,91.34
81,ilian_drone,2.31,-6.44,152.43
91,ilian_uwb_node,3257.89,-953.62,91.32
91,ilian_drone,2.32,-6.44,152.42
101,ilian_uwb_node,3257.86,-953.62,91.32
102,ilian_drone,2.33,-6.46,152.41
111,ilian_uwb_node,3257.86,-953.61,91.32
111,ilian_drone,2.33,-6.45,152.41
121,ilian_uwb_node,3257.89,-953.62,91.30
122,ilian_drone,2.32,-6.44,152.42
131,ilian_uwb_node,3257.88,-953.62,91.30
131,ilian_drone,2.31,-6.43,152.42
141,ilian_uwb_node,3257.89,-953.64,91.32
141,ilian_drone,2.32,-6.46,152.42
152,ilian_uwb_node,3257.87,-953.62,91.30
152,ilian_drone,2.32,-6.44,152.41
162,ilian_uwb_node,3257.89,-953.63,91.30
166,ilian_drone,2.32,-6.46,152.41
172,ilian_uwb_node,3257.87,-953.61,91.32
172,ilian_drone,2.32,-6.45,152.41
182,ilian_uwb_node,3257.86,-953.62,91.30
182,ilian_drone,2.32,-6.44,152.41
192,ilian_uwb_node,3257.88,-953.62,91.30
192,ilian_drone,2.32,-6.46,152.41
201,ilian_uwb_node,3257.87,-953.62,91.30
202,ilian_drone,2.32,-6.45,152.42
211,ilian_uwb_node,3257.88,-953.64,91.33
211,ilian_drone,2.32,-6.45,152.42
222,ilian_uwb_node,3257.87,-953.64,91.31
222,ilian_drone,2.33,-6.44,152.42
232,ilian_uwb_node,3257.88,-953.64,91.28
232,ilian_drone,2.33,-6.45,152.42
242,ilian_uwb_node,3257.86,-953.62,91.33
242,ilian_drone,2.32,-6.44,152.42
252,ilian_uwb_node,3257.86,-953.62,91.32
252,ilian_drone,2.32,-6.44,152.42
262,ilian_uwb_node,3257.89,-953.62,91.32
263,ilian_drone,2.32,-6.45,152.43
271,ilian_uwb_node,3257.86,-953.62,91.32
271,ilian_drone,2.32,-6.45,152.42
281,ilian_uwb_node,3257.87,-953.62,91.29
281,ilian_drone,2.32,-6.44,152.43
292,ilian_uwb_node,3257.85,-953.62,91.28
292,ilian_drone,2.32,-6.45,152.41
302,ilian_uwb_node,3257.86,-953.63,91.32
302,ilian_drone,2.32,-6.44,152.42
312,ilian_uwb_node,3257.90,-953.62,91.31
312,ilian_drone,2.32,-6.45,152.42
321,ilian_uwb_node,3257.86,-953.63,91.31
321,ilian_drone,2.33,-6.45,152.41
332,ilian_uwb_node,3257.87,-953.60,91.31
332,ilian_drone,2.32,-6.44,152.42
342,ilian_uwb_node,3257.88,-953.62,91.34
342,ilian_drone,2.32,-6.43,152.42
353,ilian_uwb_node,3257.89,-953.63,91.30
353,ilian_drone,2.32,-6.45,152.42
361,ilian_uwb_node,3257.87,-953.61,91.27
362,ilian_drone,2.32,-6.45,152.42
371,ilian_uwb_node,3257.89,-953.62,91.29
372,ilian_drone,2.32,-6.44,152.41
381,ilian_uwb_node,3257.88,-953.61,91.28
382,ilian_drone,2.32,-6.47,152.41
391,ilian_uwb_node,3257.89,-953.60,91.31
391,ilian_drone,2.33,-6.46,152.41
401,ilian_uwb_node,3257.88,-953.64,91.31
401,ilian_drone,2.32,-6.46,152.42
411,ilian_uwb_node,3257.86,-953.61,91.32
411,ilian_drone,2.33,-6.46,152.41
422,ilian_uwb_node,3257.88,-953.61,91.28
422,ilian_drone,2.33,-6.45,152.41
432,ilian_uwb_node,3257.88,-953.61,91.29
432,ilian_drone,2.32,-6.46,152.42
441,ilian_uwb_node,3257.88,-953.62,91.30
441,ilian_drone,2.32,-6.44,152.42
451,ilian_uwb_node,3257.87,-953.63,91.32
451,ilian_drone,2.32,-6.45,152.42
461,ilian_uwb_node,3257.89,-953.63,91.30
461,ilian_drone,2.33,-6.45,152.41
472,ilian_uwb_node,3257.90,-953.63,91.26
472,ilian_drone,2.33,-6.46,152.42
482,ilian_uwb_node,3257.85,-953.62,91.32
482,ilian_drone,2.33,-6.45,152.42
491,ilian_uwb_node,3257.89,-953.62,91.32
492,ilian_drone,2.31,-6.44,152.41
501,ilian_uwb_node,3257.88,-953.61,91.33
501,ilian_drone,2.33,-6.46,152.41
512,ilian_uwb_node,3257.87,-953.61,91.31
512,ilian_drone,2.32,-6.46,152.42
522,ilian_uwb_node,3257.87,-953.61,91.30
522,ilian_drone,2.33,-6.45,152.42
531,ilian_uwb_node,3257.88,-953.63,91.32
532,ilian_drone,2.32,-6.46,152.41
541,ilian_uwb_node,3257.89,-953.62,91.32
541,ilian_drone,2.33,-6.47,152.41
552,ilian_uwb_node,3257.89,-953.64,91.30
552,ilian_drone,2.33,-6.46,152.42
562,ilian_uwb_node,3257.89,-953.61,91.30
562,ilian_drone,2.33,-6.45,152.42
571,ilian_uwb_node,3257.89,-953.62,91.31
571,ilian_drone,2.33,-6.45,152.42
581,ilian_uwb_node,3257.90,-953.62,91.32
581,ilian_drone,2.32,-6.44,152.42
592,ilian_uwb_node,3257.86,-953.62,91.32
592,ilian_drone,2.33,-6.46,152.42
602,ilian_uwb_node,3257.87,-953.63,91.33
602,ilian_drone,2.33,-6.46,152.43
611,ilian_uwb_node,3257.88,-953.63,91.34
612,ilian_drone,2.32,-6.46,152.42
621,ilian_uwb_node,3257.85,-953.62,91.30
622,ilian_drone,2.33,-6.46,152.42
631,ilian_uwb_node,3257.90,-953.63,91.30
631,ilian_drone,2.33,-6.46,152.42
641,ilian_uwb_node,3257.89,-953.61,91.33
641,ilian_drone,2.33,-6.44,152.42
652,ilian_uwb_node,3257.89,-953.63,91.28
652,ilian_drone,2.33,-6.47,152.42
661,ilian_uwb_node,3257.89,-953.63,91.33
661,ilian_drone,2.34,-6.46,152.41
672,ilian_uwb_node,3257.86,-953.60,91.33
672,ilian_drone,2.32,-6.44,152.42
682,ilian_uwb_node,3257.87,-953.61,91.31
682,ilian_drone,2.32,-6.46,152.41
691,ilian_uwb_node,3257.89,-953.64,91.29
692,ilian_drone,2.32,-6.45,152.42
701,ilian_uwb_node,3257.89,-953.62,91.29
702,ilian_drone,2.33,-6.47,152.42
711,ilian_uwb_node,3257.81,-953.66,91.29
711,ilian_drone,2.32,-6.46,152.42
722,ilian_uwb_node,3258.12,-953.67,91.15
722,ilian_drone,2.32,-6.47,152.41
732,ilian_uwb_node,3258.19,-953.71,91.16
732,ilian_drone,2.33,-6.46,152.41
741,ilian_uwb_node,3258.16,-953.70,91.16
742,ilian_drone,2.33,-6.46,152.42
751,ilian_uwb_node,3258.17,-953.69,91.16
751,ilian_drone,2.33,-6.44,152.41
762,ilian_uwb_node,3258.17,-953.69,91.14
762,ilian_drone,2.32,-6.46,152.42
772,ilian_uwb_node,3258.17,-953.71,91.14
772,ilian_drone,2.32,-6.47,152.41
782,ilian_uwb_node,3258.05,-953.70,91.15
782,ilian_drone,2.33,-6.47,152.41
791,ilian_uwb_node,3258.13,-953.65,91.16
792,ilian_drone,2.32,-6.45,152.43
802,ilian_uwb_node,3258.11,-953.63,91.14
802,ilian_drone,2.32,-6.46,152.42
811,ilian_uwb_node,3258.12,-953.64,91.15
812,ilian_drone,2.33,-6.46,152.41
822,ilian_uwb_node,3258.11,-953.62,91.15
822,ilian_drone,2.31,-6.44,152.42
832,ilian_uwb_node,3258.12,-953.64,91.16
832,ilian_drone,2.32,-6.45,152.42
841,ilian_uwb_node,3258.10,-953.65,91.18
842,ilian_drone,2.32,-6.44,152.42
851,ilian_uwb_node,3258.10,-953.61,91.15
851,ilian_drone,2.33,-6.45,152.42
862,ilian_uwb_node,3258.11,-953.63,91.15
862,ilian_drone,2.33,-6.45,152.42
872,ilian_uwb_node,3258.08,-953.63,91.14
872,ilian_drone,2.33,-6.46,152.41
882,ilian_uwb_node,3258.11,-953.64,91.15
883,ilian_drone,2.32,-6.45,152.42
891,ilian_uwb_node,3258.13,-953.63,91.16
891,ilian_drone,2.32,-6.45,152.41
901,ilian_uwb_node,3258.11,-953.64,91.15
901,ilian_drone,2.33,-6.48,152.41
912,ilian_uwb_node,3258.11,-953.66,91.18
912,ilian_drone,2.34,-6.48,152.42
921,ilian_uwb_node,3258.10,-953.64,91.16
922,ilian_drone,2.35,-6.45,152.42
931,ilian_uwb_node,3258.11,-953.63,91.16
931,ilian_drone,2.28,-6.43,152.42
941,ilian_uwb_node,3258.13,-953.64,91.19
941,ilian_drone,2.31,-6.48,152.41
951,ilian_uwb_node,3258.11,-953.63,91.17
951,ilian_drone,2.31,-6.47,152.41
961,ilian_uwb_node,3258.13,-953.64,91.14
961,ilian_drone,2.30,-6.40,152.43
971,ilian_uwb_node,3258.13,-953.65,91.17
972,ilian_drone,2.47,-6.37,152.39
982,ilian_uwb_node,3258.13,-953.64,91.18
982,ilian_drone,2.25,-6.51,152.43
994,ilian_uwb_node,3258.13,-953.64,91.16
994,ilian_drone,2.35,-6.49,152.35
1001,ilian_uwb_node,3258.12,-953.65,91.17
1001,ilian_drone,2.28,-6.39,152.43
1012,ilian_uwb_node,3258.14,-953.63,91.15
1012,ilian_drone,2.33,-6.47,152.44
1022,ilian_uwb_node,3258.11,-953.60,91.14
1022,ilian_drone,2.34,-6.50,152.43
1032,ilian_uwb_node,3258.12,-953.63,91.16
1032,ilian_drone,2.31,-6.41,152.42
1041,ilian_uwb_node,3258.12,-953.63,91.17
1041,ilian_drone,2.22,-6.46,152.47
1051,ilian_uwb_node,3258.13,-953.61,91.16
1051,ilian_drone,2.31,-6.51,152.43
