58715,m,0,-21.921705,2.113177,30.987926,373.503448
58735,p,1,-19.534655,-5.744349,38.323837,74395
58764,p,2,-19.552982,-5.756894,38.288853,74415
58784,p,3,-19.574299,-5.772826,38.262344,74435
58803,p,4,-19.592260,-5.786649,38.237240,74455
58821,p,5,-19.599852,-5.797047,38.197819,74475
58851,p,6,-19.601418,-5.806445,38.156326,74495
58863,p,7,-19.594034,-5.815205,38.132038,74515
58882,p,8,-19.582397,-5.832520,38.114838,74535
58901,p,9,-19.564335,-5.851990,38.101109,74555
58925,p,10,-19.530289,-5.862802,38.082478,74575
58943,p,11,-19.486874,-5.868944,38.061443,74595
58964,p,12,-19.435225,-5.875822,38.009617,74615
58983,p,13,-19.375494,-5.883556,37.963757,74635
59001,p,14,-19.313116,-5.896512,37.927288,74655
59024,p,15,-19.248613,-5.906635,37.953976,74675
59043,p,16,-19.182459,-5.901370,37.997414,74695
59062,p,17,-19.108730,-5.888185,38.031590,74715
59080,p,18,-19.027632,-5.877964,38.062138,74736
59100,p,19,-18.932337,-5.872340,38.087063,74756
59116,p,20,-18.826233,-5.872943,38.103954,74776
59142,p,21,-18.717697,-5.875186,38.131973,74796
59161,p,22,-18.613304,-5.869152,38.170002,74816
59181,p,23,-18.500851,-5.862534,38.195061,74836
59202,p,24,-18.370159,-5.866794,38.147816,74856
59224,p,25,-18.234011,-5.877846,38.096397,74876
59243,p,26,-18.097425,-5.892731,38.051281,74896
59263,p,27,-17.960058,-5.907872,38.076038,74916
59282,p,28,-17.808832,-5.921418,38.096130,74936
59303,p,29,-17.635992,-5.940490,38.100708,74956
59323,p,30,-17.465940,-5.962507,38.116734,74976
59343,p,31,-17.281515,-5.981579,38.113094,74996
59360,p,32,-17.101130,-5.999350,38.061638,75016
59376,p,33,-16.903219,-6.018185,38.072601,75036
59396,p,34,-16.697474,-6.030600,38.046364,75056
59416,p,35,-16.484165,-6.046429,37.992672,75076
59436,p,36,-16.260370,-6.071808,37.952297,75096
59457,p,37,-16.040993,-6.096717,37.921585,75116
59484,p,38,-15.811769,-6.119895,37.882664,75136
59504,p,39,-15.559772,-6.141004,37.842682,75156
59523,p,40,-15.305224,-6.158572,37.808117,75176
59543,p,41,-15.043379,-6.181704,37.786430,75196
59563,p,42,-14.779747,-6.204902,37.837296,75216
59585,p,43,-14.505838,-6.216827,37.890732,75236
59604,p,44,-14.219342,-6.226924,37.931015,75256
59624,p,45,-13.930992,-6.248250,37.968086,75276
59644,p,46,-13.623305,-6.274612,37.953583,75296
59665,p,47,-13.320958,-6.296528,37.910236,75316
59685,p,48,-13.016603,-6.313109,37.861061,75336
59703,p,49,-12.694450,-6.322109,37.814091,75356
59722,p,50,-12.384290,-6.332685,37.772217,75376
59742,p,51,-12.061771,-6.353313,37.730240,75396
59762,p,52,-11.747808,-6.370819,37.745644,75416
59782,p,53,-11.420841,-6.384562,37.765846,75436
59803,p,54,-11.089568,-6.400897,37.795826,75456
59822,p,55,-10.742220,-6.416049,37.786858,75476
59851,p,56,-10.405235,-6.428723,37.782188,75496
59862,p,57,-10.058475,-6.447608,37.809975,75516
59883,p,58,-9.700044,-6.469638,37.841084,75536
59902,p,59,-9.700044,-6.469638,37.841084,75556
59925,p,60,-9.283846,-6.491563,37.878502,75576
59945,p,61,-8.920269,-6.503212,37.914074,75596
59973,p,62,-8.550313,-6.513348,37.948257,75616
59987,p,63,-8.182482,-6.531844,38.016884,75636
60010,p,64,-7.807177,-6.553272,38.121368,75656
60025,p,65,-7.414231,-6.571329,38.143963,75676
60041,p,66,-7.014996,-6.587615,38.161800,75696
60061,p,67,-6.599639,-6.599566,38.192562,75716
60081,p,68,-6.200901,-6.610462,38.283234,75736
60112,p,69,-5.794444,-6.627266,38.328579,75756
60133,p,70,-5.373779,-6.648760,38.342415,75776
60151,p,71,-4.945649,-6.673302,38.349007,75796
60165,p,72,-4.512425,-6.696369,38.351357,75816
60192,p,73,-4.069640,-6.715049,38.358852,75836
60215,p,74,-3.628093,-6.734015,38.434242,75856
60225,p,75,-3.167315,-6.752568,38.511192,75876
60246,p,76,-2.718762,-6.770147,38.560772,75896
60267,p,77,-2.268051,-6.789926,38.544968,75917
60292,p,78,-1.817437,-6.803136,38.584904,75937
60311,p,79,-1.362973,-6.810869,38.648533,75957
60332,p,80,-0.904528,-6.822638,38.704830,75977
60351,p,81,-0.441302,-6.838434,38.759983,75997
60366,p,82,0.027199,-6.854009,38.806210,76017
60386,p,83,0.500374,-6.865358,38.845810,76037
60406,p,84,0.974007,-6.875810,38.878468,76057
60421,p,85,1.442988,-6.889776,38.902840,76077
60440,p,86,1.916386,-6.900639,38.922867,76097
60460,p,87,2.392454,-6.909883,38.936588,76117
60480,p,88,2.885362,-6.924413,38.950600,76137
60500,p,89,3.357565,-6.937026,38.961906,76157
60521,p,90,3.837424,-6.947870,38.962452,76177
60541,p,91,4.336756,-6.963625,38.957977,76197
60561,p,92,4.808216,-6.976797,38.962521,76217
60581,p,93,5.279024,-6.986427,38.967823,76237
60601,p,94,5.756021,-7.001282,38.964130,76257
60621,p,95,6.261490,-7.019385,38.964344,76277
60641,p,96,6.743048,-7.031196,38.968899,76297
60661,p,97,7.219049,-7.041469,38.969688,76317
60681,p,98,7.730212,-7.051739,38.969364,76337
60701,p,99,8.242836,-7.057281,38.964741,76357
60721,p,100,8.763787,-7.064170,38.957642,76377
60742,p,101,9.289638,-7.073240,38.957676,76397
60761,p,102,9.840878,-7.078763,38.956127,76417
60782,p,103,10.410778,-7.083281,38.925293,76437
60802,p,104,10.969757,-7.089313,38.859390,76457
60822,p,105,11.519376,-7.091568,38.813793,76477
60842,p,106,12.073009,-7.091477,38.761822,76497
60862,p,107,12.623773,-7.096416,38.701447,76517
60883,p,108,13.174059,-7.102515,38.659557,76537
60902,p,109,13.736404,-7.103264,38.629482,76557
60922,p,110,14.316651,-7.104372,38.582718,76577
60942,p,111,14.906866,-7.108265,38.532078,76597
60963,p,112,15.506824,-7.109654,38.512718,76617
60983,p,113,16.111124,-7.104912,38.550236,76637
61002,p,114,16.711367,-7.098675,38.524799,76657
61023,p,115,17.331211,-7.097370,38.473328,76677
61043,p,116,17.924549,-7.094787,38.432034,76697
61064,p,117,18.516788,-7.089768,38.398113,76717
61083,p,118,19.100458,-7.093554,38.362896,76737
61103,p,119,19.699654,-7.104010,38.333431,76757
61124,p,120,20.305483,-7.105031,38.316124,76777
61143,p,121,20.890369,-7.101321,38.299797,76797
61164,p,122,21.493969,-7.107433,38.284950,76817
61184,p,123,22.089106,-7.116105,38.286114,76838
61204,p,124,22.659615,-7.113430,38.290989,76858
61224,p,125,23.256454,-7.109194,38.284218,76878
61244,p,126,23.824350,-7.115396,38.281727,76898
61264,p,127,24.390322,-7.125184,38.330605,76918
61284,p,128,24.976261,-7.130482,38.393200,76938
61304,p,129,25.524317,-7.131922,38.387234,76958
61324,p,130,26.100817,-7.133435,38.381329,76978
61344,p,131,26.650244,-7.139900,38.375027,76998
61364,p,132,27.186321,-7.149811,38.375828,77018
61385,p,133,27.736242,-7.154716,38.385845,77038
61405,p,134,28.266893,-7.157119,38.409096,77058
61424,p,135,28.828138,-7.161362,38.476849,77078
61445,p,136,29.360514,-7.170281,38.482471,77098
61465,p,137,29.911478,-7.175223,38.513653,77118
61485,p,138,29.911478,-7.175223,38.513653,77138
61505,p,139,30.510481,-7.177572,38.594814,77158
61525,p,140,31.036926,-7.185753,38.581573,77178
61545,p,141,31.568747,-7.194065,38.567974,77198
61565,p,142,32.101528,-7.200325,38.554909,77218
61585,p,143,32.625309,-7.210932,38.542824,77238
61605,p,144,33.178303,-7.219142,38.492237,77258
61625,p,145,33.711845,-7.219964,38.407413,77278
61645,p,146,34.237946,-7.223223,38.388123,77298
61665,p,147,34.755665,-7.228511,38.377888,77318
61685,p,148,35.281521,-7.226749,38.364391,77338
61705,p,149,35.813660,-7.223665,38.337486,77358
61725,p,150,36.340359,-7.227967,38.315979,77378
61745,p,151,36.864517,-7.236231,38.308598,77398
61766,p,152,37.394943,-7.243955,38.294418,77418
61786,p,153,37.951385,-7.251573,38.270824,77438
61806,p,154,38.478481,-7.258959,38.265888,77458
61826,p,155,39.004173,-7.270470,38.330555,77478
61847,p,156,39.520832,-7.287017,38.391258,77498
61866,p,157,40.027935,-7.299968,38.451195,77518
61886,p,158,40.538132,-7.309031,38.509605,77538
61906,p,159,41.056190,-7.321472,38.556549,77558
61927,p,160,41.597916,-7.342693,38.610386,77578
61946,p,161,42.104500,-7.361301,38.728439,77598
61966,p,162,42.610626,-7.371542,38.843010,77618
61986,p,163,43.122280,-7.384633,38.928143,77638
62006,p,164,43.635075,-7.404146,38.950600,77658
62026,p,165,44.145027,-7.418089,39.029636,77678
62047,p,166,44.662567,-7.424369,39.114693,77698
62067,p,167,45.185547,-7.432545,39.122841,77718
62087,p,168,45.735607,-7.443054,39.133564,77738
62107,p,169,46.256992,-7.450752,39.164219,77759
62127,p,170,46.771351,-7.460443,39.242393,77779
62147,p,171,47.281170,-7.469355,39.265903,77799
62167,p,172,47.793686,-7.472452,39.267265,77819
62187,p,173,48.310608,-7.479200,39.260971,77839
62207,p,174,48.824471,-7.493956,39.300678,77859
62227,p,175,49.333290,-7.503587,39.349155,77879
62247,p,176,49.850330,-7.505779,39.334843,77899
62268,p,177,50.373081,-7.514635,39.358982,77919
62288,p,178,50.888367,-7.531805,39.396347,77939
62308,p,179,51.391891,-7.546629,39.401077,77959
62328,p,180,51.898739,-7.554521,39.458920,77979
62348,p,181,52.438766,-7.564605,39.520580,77999
62368,p,182,52.956776,-7.579752,39.573864,78019
62388,p,183,53.467907,-7.592181,39.634659,78039
62408,p,184,53.977303,-7.604470,39.685181,78059
62428,p,185,54.485294,-7.621908,39.719826,78079
62448,p,186,54.991013,-7.640009,39.703239,78099
62468,p,187,55.494583,-7.657081,39.669060,78119
62488,p,188,55.992245,-7.675642,39.625481,78139
62508,p,189,56.511890,-7.692897,39.630535,78159
62529,p,190,57.013187,-7.709235,39.645290,78179
62549,p,191,57.506847,-7.731596,39.658520,78199
62569,p,192,57.991409,-7.753203,39.678917,78219
62589,p,193,58.508324,-7.767965,39.670204,78239
62609,p,194,59.009686,-7.785317,39.606655,78259
62629,p,195,59.505848,-7.806290,39.552280,78279
62649,p,196,60.001225,-7.817653,39.530247,78299
62669,p,197,60.528763,-7.823465,39.542675,78319
62689,p,198,61.034439,-7.836902,39.491066,78339
62709,p,199,61.559700,-7.849959,39.451878,78359
62729,p,200,62.083572,-7.852743,39.433758,78379
62749,p,201,62.582439,-7.857971,39.410423,78399
62770,p,202,63.082188,-7.875847,39.378361,78419
62790,p,203,63.583363,-7.893778,39.352268,78439
62810,p,204,64.081139,-7.907998,39.326187,78459
62830,p,205,64.570564,-7.924516,39.261707,78479
62850,p,206,65.060051,-7.934227,39.164959,78499
62870,p,207,65.556419,-7.935399,39.062462,78519
62890,p,208,66.076279,-7.944758,38.990280,78539
62910,p,209,66.563805,-7.960093,38.967140,78559
62931,p,210,67.049591,-7.965919,38.891018,78579
62950,p,211,67.538116,-7.965398,38.809498,78599
62970,p,212,68.052162,-7.974850,38.722076,78619
62990,p,213,68.541313,-7.990871,38.659298,78640
63010,p,214,69.032425,-7.999126,38.618382,78660
63030,p,215,69.528374,-8.001507,38.576851,78680
63050,p,216,70.055008,-8.008872,38.523796,78700
63071,p,217,70.564117,-8.016591,38.436256,78720
63091,p,218,71.074402,-8.018428,38.338238,78740
63111,p,219,71.580048,-8.022154,38.244671,78760
63131,p,220,72.073265,-8.029709,38.200829,78780
63151,p,221,72.582840,-8.030534,38.187664,78800
63171,p,222,73.076157,-8.024191,38.178959,78820
