60294,m,0,0.461941,-1.463156,34.210800,256.743561
60311,p,1,0.337901,1.988013,38.979149,73551
60331,p,2,0.322090,1.950913,38.970543,73571
60354,p,3,0.297368,1.912669,38.944790,73591
60373,p,4,0.263426,1.872839,38.926559,73611
60391,p,5,0.237147,1.834905,38.912357,73631
60412,p,6,0.226408,1.797491,38.888344,73651
60443,p,7,0.220865,1.763514,38.866638,73671
60462,p,8,0.214580,1.732993,38.898697,73691
60473,p,9,0.214445,1.703842,38.925686,73711
60495,p,10,0.232520,1.675708,38.899426,73731
60515,p,11,0.266842,1.649350,38.869667,73751
60541,p,12,0.310032,1.620641,38.825542,73771
60561,p,13,0.360605,1.590055,38.778561,73791
60582,p,14,0.425208,1.561339,38.738583,73811
60594,p,15,0.514475,1.537248,38.698536,73831
60620,p,16,0.614573,1.517098,38.655144,73851
60632,p,17,0.697086,1.499426,38.626434,73871
60654,p,18,0.768093,1.485199,38.610729,73891
60672,p,19,0.827690,1.475365,38.603241,73911
60700,p,20,0.891416,1.463422,38.601826,73931
60712,p,21,0.962820,1.443384,38.601658,73951
60742,p,22,1.040060,1.422474,38.595745,73971
60762,p,23,1.123423,1.405891,38.585693,73991
60782,p,24,1.226779,1.394487,38.577660,74011
60802,p,25,1.334476,1.385775,38.574352,74031
60821,p,26,1.440872,1.378446,38.574146,74051
60834,p,27,1.542619,1.370063,38.616348,74071
60855,p,28,1.663334,1.361838,38.701656,74091
60870,p,29,1.799436,1.353107,38.773746,74111
60893,p,30,1.953006,1.341949,38.838406,74131
60913,p,31,2.122766,1.324874,38.899097,74151
60943,p,32,2.295234,1.313694,38.953037,74171
60963,p,33,2.486086,1.306162,38.955894,74191
60974,p,34,2.685470,1.296036,38.939480,74211
60994,p,35,2.905931,1.274368,38.979820,74231
61021,p,36,3.119225,1.253654,38.961136,74251
61034,p,37,3.331717,1.237312,38.932747,74271
61063,p,38,3.555491,1.228912,38.964966,74291
61074,p,39,3.793571,1.219840,39.046703,74311
61094,p,40,4.017706,1.208099,39.128052,74331
61114,p,41,4.254156,1.190282,39.154655,74351
61145,p,42,4.493814,1.174245,39.179417,74371
61162,p,43,4.759134,1.159147,39.225952,74391
61174,p,44,5.019515,1.146564,39.309765,74411
61201,p,45,5.284222,1.136036,39.387268,74431
61214,p,46,5.554552,1.124893,39.444389,74451
61252,p,47,5.810606,1.117624,39.452450,74471
61263,p,48,6.086319,1.110240,39.523819,74491
61275,p,49,6.366492,1.103051,39.599312,74511
61294,p,50,6.644915,1.096522,39.667244,74531
61314,p,51,6.915843,1.098289,39.732319,74551
61344,p,52,7.183299,1.105075,39.791191,74571
61371,p,53,7.466105,1.113054,39.846592,74591
61383,p,54,7.768238,1.119226,39.817841,74611
61402,p,55,8.053868,1.128024,39.785313,74631
61421,p,56,8.342659,1.139090,39.753155,74651
61432,p,57,8.647630,1.154495,39.793037,74671
61463,p,58,8.966459,1.164999,39.830513,74691
61480,p,59,9.298233,1.168521,39.874527,74711
61494,p,60,9.298233,1.168521,39.874527,74731
61523,p,61,9.681170,1.176129,39.920403,74751
61543,p,62,10.015357,1.191406,39.961624,74771
61563,p,63,10.360378,1.204948,40.001869,74791
61583,p,64,10.719454,1.210990,40.039684,74811
61602,p,65,11.080196,1.211749,40.026020,74832
61622,p,66,11.442619,1.217209,40.003426,74852
61631,p,67,11.832891,1.231051,40.042450,74872
61652,p,68,12.225300,1.246066,40.086521,74892
61683,p,69,12.633615,1.257263,40.128788,74912
61702,p,70,13.044862,1.263448,40.158901,74932
61722,p,71,13.467982,1.275000,40.127983,74952
61744,p,72,13.870509,1.292647,40.073624,74972
61760,p,73,14.278854,1.312138,40.012321,74992
61772,p,74,14.692286,1.329243,39.995987,75012
61794,p,75,15.119247,1.348432,39.996426,75032
61814,p,76,15.524755,1.374014,39.993507,75052
61845,p,77,15.961371,1.405152,39.988934,75072
61863,p,78,16.393692,1.428889,39.985424,75092
61874,p,79,16.833651,1.449975,39.982246,75112
61903,p,80,17.267813,1.475555,39.980541,75132
61922,p,81,17.696329,1.508209,39.986237,75152
61941,p,82,18.129726,1.544859,39.988247,75172
61954,p,83,18.570103,1.579905,39.985283,75192
61973,p,84,19.012829,1.612497,39.980461,75212
62001,p,85,19.441885,1.645719,39.974297,75232
62014,p,86,19.853767,1.684569,39.979588,75252
62041,p,87,20.259392,1.729529,39.971664,75272
62063,p,88,20.692888,1.779058,39.923004,75292
62075,p,89,21.123007,1.826717,39.876072,75312
62102,p,90,21.554935,1.872815,39.828472,75332
62114,p,91,21.977253,1.922578,39.786983,75352
62135,p,92,22.392134,1.976373,39.744930,75372
62163,p,93,22.816797,2.029373,39.705383,75392
62183,p,94,23.278515,2.082917,39.656830,75412
62201,p,95,23.716284,2.133965,39.608280,75432
62214,p,96,24.150675,2.189517,39.599144,75452
62244,p,97,24.586174,2.249004,39.629734,75472
62263,p,98,25.037331,2.309156,39.598408,75492
62280,p,99,25.498676,2.362512,39.564621,75512
62295,p,100,25.959085,2.413334,39.536133,75532
62322,p,101,26.418890,2.474432,39.514042,75552
62354,p,102,26.879604,2.541646,39.497574,75572
62371,p,103,27.342318,2.608305,39.492489,75592
62382,p,104,27.799620,2.671692,39.485680,75612
62394,p,105,28.254930,2.731835,39.448174,75632
62424,p,106,28.728434,2.793426,39.372715,75652
62454,p,108,29.713675,2.926303,39.355133,75692
62483,p,109,30.197607,2.990299,39.353428,75712
62500,p,110,30.727716,3.054649,39.279579,75733
62521,p,111,31.254082,3.114375,39.201904,75753
62543,p,112,31.778402,3.168275,39.120537,75773
62565,p,113,32.293262,3.219119,39.043915,75793
62583,p,114,32.800392,3.273176,38.977745,75813
62604,p,115,33.311024,3.339537,38.917740,75833
62621,p,116,33.847698,3.415391,38.864613,75853
62644,p,117,34.354794,3.489786,38.836720,75873
62664,p,118,34.875420,3.570466,38.810211,75893
62681,p,119,35.374466,3.652526,38.735416,75913
62701,p,120,35.878979,3.730691,38.705696,75933
62723,p,121,36.386406,3.801171,38.708027,75953
62751,p,122,36.905010,3.870335,38.704376,75973
62763,p,123,37.448570,3.941249,38.696022,75993
62783,p,124,37.994038,4.013021,38.669395,76013
62802,p,125,38.526634,4.087985,38.597980,76033
62821,p,126,39.041447,4.166538,38.645840,76053
62854,p,127,39.560226,4.244627,38.726494,76073
62871,p,128,40.081005,4.320072,38.808002,76093
62882,p,129,40.607361,4.391719,38.891525,76113
62902,p,130,41.149773,4.459694,38.957249,76133
62923,p,131,41.696960,4.520001,38.995205,76153
62944,p,132,42.268688,4.581077,39.026505,76173
62964,p,133,42.815224,4.638798,39.052677,76193
62981,p,134,43.372055,4.700275,39.073765,76213
63003,p,135,43.943836,4.766482,39.088764,76233
63022,p,136,44.479622,4.835460,39.106667,76253
63053,p,137,45.038761,4.910365,39.138271,76273
63063,p,138,45.576012,4.982863,39.242409,76293
63083,p,139,46.102741,5.054201,39.318565,76313
63102,p,140,46.635330,5.126490,39.355236,76333
63122,p,141,47.204826,5.195637,39.398190,76353
63143,p,142,47.756996,5.259042,39.433743,76373
63163,p,143,47.756996,5.259042,39.433743,76393
63183,p,144,48.398476,5.334342,39.458954,76413
63203,p,145,48.989468,5.406488,39.471275,76433
63224,p,146,49.550888,5.478550,39.483498,76453
63253,p,147,50.110638,5.554144,39.502174,76473
63263,p,148,50.696697,5.630836,39.573757,76493
63283,p,149,51.255013,5.698297,39.634937,76513
63312,p,150,51.821514,5.758721,39.675659,76533
63323,p,151,52.391144,5.812507,39.652210,76553
63344,p,152,52.953888,5.867187,39.673546,76573
63372,p,153,53.505955,5.923700,39.708637,76594
63384,p,154,54.051826,5.976870,39.748657,76614
63412,p,155,54.584770,6.027347,39.796825,76634
63424,p,156,55.133354,6.080813,39.846092,76654
63453,p,157,55.655800,6.130283,39.882919,76674
63464,p,158,56.181644,6.172064,39.862537,76694
63483,p,159,56.733196,6.208642,39.874138,76714
63504,p,160,57.265717,6.244637,39.971851,76734
63531,p,161,57.802387,6.283422,39.941059,76754
63545,p,162,58.334007,6.323578,39.942028,76774
63570,p,163,58.864719,6.363417,40.032005,76794
63592,p,164,59.439423,6.403438,40.121891,76814
63604,p,165,59.997738,6.437467,40.163429,76834
63624,p,166,60.552097,6.469140,40.157223,76854
63653,p,167,61.103298,6.502432,40.148998,76874
63672,p,168,61.658817,6.538724,40.140858,76894
63692,p,169,62.205746,6.571395,40.128124,76914
63704,p,170,62.746964,6.598872,40.055466,76934
63723,p,171,63.292290,6.620786,39.981197,76954
63754,p,172,63.853348,6.639663,39.905445,76974
63774,p,173,64.430557,6.657717,39.833549,76994
63793,p,174,65.037056,6.676426,39.772598,77014
63812,p,175,65.633415,6.696946,39.721272,77034
63832,p,176,66.200500,6.720067,39.752342,77054
63845,p,177,66.772232,6.742974,39.782341,77074
63865,p,178,67.341881,6.759969,39.812183,77094
63884,p,179,67.900192,6.770233,39.771389,77114
63913,p,180,68.453560,6.781496,39.738457,77134
