60385,m,0,12.889321,-2.778432,35.421173,239.590927
60405,p,1,6.092809,0.957199,40.327900,75998
60425,p,2,6.110127,0.948326,40.385712,76018
60445,p,3,6.125078,0.937539,40.407681,76038
60465,p,4,6.120357,0.923595,40.393944,76058
60485,p,5,6.112998,0.905554,40.372540,76078
60505,p,6,6.118545,0.882319,40.339661,76098
60525,p,7,6.143332,0.859018,40.294434,76118
60545,p,8,6.168546,0.842714,40.244053,76138
60565,p,9,6.197125,0.837715,40.160084,76158
60585,p,10,6.232548,0.843069,40.070923,76178
60605,p,11,6.279441,0.851807,40.001865,76198
60630,p,12,6.333451,0.857646,39.944954,76218
60645,p,13,6.386202,0.862956,39.904068,76238
60666,p,14,6.451767,0.869851,39.864784,76258
60685,p,15,6.540789,0.877438,39.773510,76278
60706,p,16,6.656946,0.887284,39.649731,76298
60726,p,17,6.771295,0.898812,39.537495,76318
60746,p,18,6.892171,0.918924,39.492302,76338
60766,p,19,7.011492,0.943971,39.468323,76358
60786,p,20,7.155286,0.971720,39.451458,76378
60806,p,21,7.304248,0.991573,39.430565,76398
60826,p,22,7.463303,1.013110,39.410728,76418
60846,p,23,7.626792,1.043380,39.393131,76438
60866,p,24,7.799652,1.080283,39.245544,76458
60886,p,25,7.991013,1.123013,39.182991,76478
60906,p,26,8.185755,1.161973,39.204262,76498
60926,p,27,8.387380,1.199587,39.241520,76518
60946,p,28,8.610241,1.239766,39.277164,76538
60966,p,29,8.844144,1.279377,39.312519,76558
60986,p,30,9.095055,1.320618,39.336246,76578
61006,p,31,9.345769,1.362959,39.361744,76598
61027,p,32,9.603163,1.409246,39.388317,76618
61047,p,33,9.867978,1.453663,39.349705,76638
61067,p,34,9.867978,1.453663,39.349705,76658
61087,p,35,10.187569,1.501323,39.358704,76678
61107,p,36,10.477055,1.542580,39.379925,76698
61127,p,37,10.770281,1.593382,39.397640,76718
61147,p,38,11.071104,1.653111,39.411079,76738
61167,p,39,11.382952,1.710435,39.400543,76758
61187,p,40,11.693071,1.756797,39.325420,76778
61207,p,41,12.000601,1.795506,39.297787,76798
61227,p,42,12.325287,1.830058,39.281708,76818
61247,p,43,12.644030,1.864438,39.266010,76838
61267,p,44,12.972021,1.907049,39.248962,76858
61288,p,45,13.295678,1.955964,39.242443,76878
61308,p,46,13.613018,2.013411,39.249531,76898
61328,p,47,13.948204,2.079778,39.320560,76918
61348,p,48,14.298473,2.144061,39.403545,76938
61368,p,49,14.645961,2.199605,39.477608,76958
61389,p,50,14.999106,2.256041,39.478722,76978
